3765,39,32,87
3766,11,10,52
3767,15,14,85
3768,2,1,46
3769,31,19,81
3770,28,33,54
3771,39,2,24
3772,3,12,16
3773,31,2,99
3774,32,16,50
3775,31,11,85
3776,37,28,99
3777,17,5,84
3778,37,9,84
3779,11,17,61
3780,17,12,16
3781,30,32,45
3782,32,26,81
3783,22,11,71
3784,16,32,81
3785,2,34,48
3786,20,31,34
3787,28,4,47
3788,18,23,27
3789,29,1,53
3790,39,29,74
3791,10,30,12
3792,28,4,90
3793,27,32,24
3794,28,6,12
3795,9,28,42
3796,1,23,4
3797,2,12,74
3798,31,13,53
3799,28,26,100
3800,13,15,15
3801,13,23,57
3802,18,11,32
3803,20,16,38
3804,5,30,57
3805,19,29,97
3806,15,13,92
3807,2,31,37
3808,26,25,95
3809,5,34,73
3810,31,2,49
3811,22,16,20
3812,30,13,58
3813,21,10,48
3814,12,19,49
3815,22,3,21
3816,14,17,42
3817,23,14,72
3818,38,16,48
3819,38,3,33
3820,34,32,52
3821,21,32,95
3822,36,12,44
3823,35,7,12
3824,16,25,10
3825,22,2,13
3826,30,2,87
3827,35,4,97
3828,34,19,79
3829,40,3,13
3830,21,17,13
3831,32,30,35
3832,5,10,41
3833,18,19,53
3834,40,3,24
3835,17,14,6
3836,33,33,14
3837,7,8,73
3838,15,24,98
3839,13,29,36
3840,40,8,36
3841,25,4,12
3842,3,1,85
3843,13,4,98
3844,10,5,12
3845,22,12,16
3846,39,23,95
3847,10,34,76
3848,6,28,50
3849,28,21,16
3850,23,11,95
3851,1,34,60
3852,20,13,51
3853,16,14,67
3854,10,10,5
3855,19,25,75
3856,28,13,12
3857,31,29,48
3858,31,28,5
3859,11,18,36
3860,23,6,73
3861,7,13,23
3862,34,2,51
3863,1,8,63
3864,6,13,32
3865,10,16,44
3866,28,11,4
3867,18,10,98
3868,6,4,15
3869,6,14,97
3870,32,13,15
3871,5,8,14
3872,13,31,78
3873,22,20,1
3874,31,2,27
3875,34,10,21
3876,24,23,88
3877,21,34,94
3878,38,14,8
3879,3,4,75
3880,38,23,96
3881,30,2,35
3882,23,9,75
3883,1,11,79
3884,19,29,58
3885,5,7,25
3886,7,34,10
3887,37,19,1
3888,21,32,96
3889,19,14,23
3890,17,34,82
3891,6,19,57
3892,5,32,72
3893,23,6,74
3894,19,12,91
3895,4,9,71
3896,20,32,50
3897,25,24,79
3898,16,11,24
3899,17,24,73
3900,19,11,68
3901,6,18,17
3902,34,5,84
3903,13,4,52
3904,9,21,92
3905,9,32,6
3906,14,6,10
3907,23,31,95
3908,1,32,20
3909,11,5,15
3910,25,11,60
3911,24,9,11
3912,9,24,31
3913,22,10,76
3914,28,17,30
3915,6,28,52
3916,35,3,15
3917,21,33,60
3918,26,15,67
3919,3,12,62
3920,23,28,46
3921,40,28,59
3922,6,32,37
3923,11,27,47
3924,40,26,42
3925,9,28,9
3926,14,15,88
3927,38,4,72
3928,29,34,43
3929,35,21,69
3930,4,14,24
3931,11,29,49
3932,36,5,56
3933,33,3,85
3934,8,4,36
3935,3,12,89
3936,13,14,83
3937,3,22,30
3938,10,30,11
3939,6,19,13
3940,38,2,74
3941,26,24,53
3942,33,4,88
3943,23,21,47
3944,15,26,91
3945,21,23,44
3946,39,28,9
3947,30,7,8
3948,20,6,29
3949,39,16,83
3950,5,33,67
3951,28,21,79
3952,8,7,13
3953,7,28,26
3954,28,12,53
3955,36,21,4
3956,17,17,63
3957,32,23,50
3958,2,14,79
3959,7,8,44
3960,25,31,37
3961,8,34,52
3962,8,25,29
3963,29,11,55
3964,24,12,51
3965,4,24,79
3966,15,23,2
3967,38,29,82
3968,6,12,61
3969,30,31,80
3970,33,12,95
3971,26,8,38
3972,36,25,90
3973,28,20,23
3974,20,17,28
3975,7,29,42
3976,14,13,7
3977,27,23,69
3978,1,31,66
3979,39,18,62
3980,10,14,89
3981,10,13,23
3982,10,15,69
3983,17,26,28
3984,34,9,27
3985,4,11,55
3986,40,2,11
3987,35,7,60
3988,28,31,92
3989,12,6,25
3990,33,18,47
3991,40,9,59
3992,10,13,17
3993,7,28,84
3994,12,19,51
3995,36,15,35
3996,17,27,40
3997,32,15,82
3998,35,6,75
3999,32,22,43
4000,35,13,44
4001,35,1,94
4002,21,13,89
4003,33,29,4
4004,14,7,19
4005,36,14,8
4006,40,25,86
4007,5,10,93
4008,38,6,28
4009,25,7,14
4010,17,17,48
4011,16,22,34
4012,5,30,48
4013,27,25,59
4014,33,26,43
4015,25,4,50
4016,31,12,76
4017,12,13,32
4018,38,13,8
4019,23,13,32
4020,26,22,7
4021,3,7,45
4022,6,17,43
4023,36,25,92
4024,13,18,72
4025,33,29,88
4026,38,10,69
4027,22,27,38
4028,20,15,37
4029,7,8,53
4030,5,29,54
4031,19,15,14
4032,31,4,24
4033,8,25,28
4034,19,32,32
4035,7,19,40
4036,38,4,75
4037,37,23,39
4038,31,30,18
4039,6,17,74
4040,24,22,34
4041,20,25,82
4042,13,5,49
4043,4,1,40
4044,40,12,98
4045,25,28,40
4046,17,34,44
4047,39,20,2
4048,26,13,13
4049,23,1,6
4050,40,23,39
4051,7,10,50
4052,10,33,6
4053,22,22,70
4054,7,28,89
4055,30,15,51
4056,23,16,90
4057,36,7,65
4058,36,19,90
4059,4,12,36
4060,6,12,94
4061,35,32,67
4062,26,19,95
4063,30,4,65
4064,39,24,73
4065,36,21,35
4066,9,2,13
4067,31,18,51
4068,14,32,70
4069,26,27,11
4070,35,1,79
4071,4,25,10
4072,23,32,77
4073,13,3,15
4074,3,6,79
4075,2,3,33
4076,39,21,55
4077,17,22,72
4078,29,6,60
4079,5,13,68
4080,28,24,99
4081,34,31,38
4082,34,14,21
4083,30,3,71
4084,39,5,17
4085,35,6,93
4086,33,31,26
4087,16,34,99
4088,32,29,84
4089,2,31,16
4090,9,31,35
4091,18,8,77
4092,13,29,48
4093,36,1,5
4094,22,1,9
4095,32,6,50
4096,19,14,52
4097,9,10,35
4098,30,12,38
4099,10,28,19
4100,29,8,34
4101,5,14,100
4102,1,33,14
4103,4,23,88
4104,4,1,72
4105,38,12,13
4106,26,4,3
4107,9,19,86
4108,27,14,72
4109,32,30,21
4110,19,12,61
4111,34,6,2
4112,40,27,78
4113,6,31,44
4114,27,33,49
4115,23,24,63
4116,37,8,49
4117,22,1,38
4118,1,31,52
4119,36,6,36
4120,20,29,10
4121,20,24,16
4122,23,30,60
4123,25,8,14
4124,18,16,23
4125,2,17,15
4126,10,6,90
4127,9,22,1
4128,14,7,51
4129,38,30,85
4130,24,33,27
4131,8,32,5
4132,36,24,61
4133,9,6,50
4134,27,28,70
4135,21,9,39
4136,2,34,71
4137,32,31,58
4138,33,24,15
4139,27,11,78
4140,7,5,21
4141,23,12,20
4142,40,7,53
4143,12,2,57
4144,12,33,7
4145,23,1,13
4146,14,3,26
4147,6,17,38
4148,18,15,41
4149,11,27,29
4150,17,34,38
4151,5,24,44
4152,26,26,67
4153,34,11,55
4154,8,22,95
4155,9,1,59
4156,7,19,91
4157,38,23,68
4158,5,26,54
4159,36,8,61
4160,6,24,20
4161,4,4,98
4162,14,28,17
4163,16,16,46
4164,15,26,100
4165,16,19,82
4166,19,26,23
4167,17,23,74
4168,26,26,15
4169,37,26,88
4170,34,17,4
4171,18,20,22
4172,31,20,32
4173,10,10,63
4174,13,12,36
4175,10,30,65
4176,27,26,56
4177,2,18,52
4178,38,33,94
4179,9,22,51
4180,16,25,5
4181,1,6,13
4182,26,18,81
4183,34,9,44
4184,5,5,63
4185,5,13,13
4186,21,15,71
4187,24,4,89
4188,34,24,75
4189,35,26,81
4190,27,22,73
4191,37,25,17
4192,4,7,87
4193,25,29,48
4194,13,5,28
4195,2,3,18
4196,7,21,90
4197,31,12,89
4198,9,11,65
4199,25,21,8
4200,17,26,13
4201,3,30,36
4202,11,3,26
4203,37,23,49
4204,21,31,59
4205,33,14,23
4206,9,19,42
4207,10,16,93
4208,37,12,60
4209,1,15,34
4210,24,5,81
4211,5,14,46
4212,1,34,64
4213,2,30,7
4214,6,1,95
4215,28,9,18
4216,39,18,26
4217,19,11,96
4218,32,1,38
4219,40,27,31
4220,1,6,52
4221,19,13,44
4222,37,2,64
4223,39,23,56
4224,17,22,81
4225,21,11,29
4226,18,21,57
4227,8,29,19
4228,7,29,49
4229,13,5,50
4230,11,27,31
4231,15,21,19
4232,12,12,81
4233,23,34,47
4234,40,21,64
4235,17,3,4
4236,4,4,69
4237,31,29,29
4238,7,5,61
4239,4,3,30
4240,3,23,62
4241,39,15,71
4242,9,27,7
4243,40,11,35
4244,9,21,63
4245,14,10,84
4246,17,9,10
4247,14,10,56
4248,25,12,33
4249,35,13,32
4250,8,31,60
4251,26,27,97
4252,27,3,10
4253,35,10,56
4254,11,11,56
4255,23,27,25
4256,40,20,87
4257,14,9,9
4258,14,6,39
4259,36,34,36
4260,3,26,13
4261,15,6,66
4262,8,19,7
4263,24,15,88
4264,31,32,53
4265,10,23,26
4266,31,7,94
4267,40,24,63
4268,9,6,27
4269,2,29,70
4270,40,5,7
4271,24,22,30
4272,6,10,92
4273,9,32,4
4274,38,29,5
4275,35,14,75
4276,39,28,13
4277,2,10,1
4278,7,12,1
4279,21,27,23
4280,36,10,10
4281,13,15,73
4282,17,8,51
4283,35,14,38
4284,20,17,64
4285,23,7,58
4286,1,1,92
4287,22,3,87
4288,11,21,23
4289,10,17,34
4290,31,2,90
4291,17,9,10
4292,16,17,35
4293,20,29,13
4294,5,25,31
4295,7,28,65
4296,23,14,37
4297,18,2,2
4298,26,3,10
4299,39,27,58
4300,19,7,85
4301,32,3,60
4302,33,17,4
4303,8,26,96
4304,4,24,57
4305,17,13,92
4306,40,10,22
4307,15,25,68
4308,2,11,36
4309,20,34,90
4310,5,33,17
4311,2,6,81
4312,35,19,68
4313,35,9,78
4314,20,10,31
4315,20,10,58
4316,38,32,46
4317,38,23,32
4318,18,17,61
4319,40,2,65
4320,34,28,78
4321,19,4,29
4322,16,4,92
4323,31,26,96
4324,30,25,64
4325,28,33,15
4326,29,7,80
4327,5,30,25
4328,22,10,97
4329,4,32,1
4330,33,14,84
4331,34,16,8
4332,33,4,3
4333,31,33,53
4334,15,11,8
4335,24,8,24
4336,22,17,26
4337,20,1,16
4338,39,17,7
4339,31,11,89
4340,18,13,33
4341,10,33,99
4342,15,2,58
4343,11,25,32
4344,11,17,69
4345,15,12,36
4346,2,1,59
4347,28,32,14
4348,16,11,73
4349,39,11,15
4350,16,26,87
4351,39,11,26
4352,18,23,83
4353,1,24,82
4354,39,21,51
4355,34,17,19
4356,9,19,44
4357,34,7,55
4358,30,14,76
4359,35,16,9
4360,23,19,6
4361,31,18,56
4362,3,8,39
4363,20,28,60
4364,22,11,22
4365,15,14,67
4366,14,33,54
4367,7,1,5
4368,39,7,90
4369,37,27,13
4370,21,28,82
4371,24,1,64
4372,9,5,74
4373,21,29,28
4374,28,8,75
4375,36,16,78
4376,12,24,68
4377,8,19,71
4378,18,17,77
4379,3,5,43
4380,21,17,15
4381,25,24,46
4382,40,33,9
4383,40,2,2
4384,35,11,97
4385,33,34,90
4386,26,29,54
4387,35,23,93
4388,16,19,40
4389,4,12,97
4390,18,22,55
4391,36,6,99
4392,16,11,55
4393,30,16,31
4394,23,32,65
4395,26,5,53
4396,6,19,76
4397,24,32,25
4398,40,3,37
4399,38,19,26
4400,4,10,91
4401,31,17,61
4402,18,5,38
4403,25,26,57
4404,19,13,14
4405,30,19,28
4406,9,21,85
4407,19,23,21
4408,14,22,5
4409,14,3,68
4410,35,13,16
4411,7,32,23
4412,23,21,92
4413,31,1,95
4414,26,4,7
4415,16,11,19
4416,16,32,46
4417,18,14,86
4418,32,3,83
4419,7,33,58
4420,4,14,58
4421,27,14,19
4422,11,10,100
4423,6,6,91
4424,16,13,26
4425,28,14,7
4426,16,15,97
4427,30,3,16
4428,31,24,79
4429,38,9,50
4430,33,1,38
4431,28,4,33
4432,1,16,99
4433,25,3,54
4434,40,31,84
4435,2,8,31
4436,3,9,48
4437,40,23,8
4438,21,16,100
4439,10,6,63
4440,23,26,46
4441,4,10,31
4442,23,5,77
4443,22,1,56
4444,33,13,55
4445,13,16,97
4446,9,9,89
4447,12,24,85
4448,23,31,1
4449,13,15,22
4450,39,12,90
4451,25,7,55
4452,7,29,56
4453,25,21,23
4454,17,11,15
4455,9,7,42
4456,25,16,61
4457,35,32,97
4458,35,19,19
4459,3,10,63
4460,2,19,68
4461,5,33,92
4462,35,18,52
4463,19,6,67
4464,10,1,40
4465,39,22,59
4466,19,30,65
4467,15,23,26
4468,5,26,56
4469,8,21,66
4470,5,27,13
4471,13,19,55
4472,21,23,62
4473,23,16,44
4474,29,10,72
4475,7,30,45
4476,26,9,60
4477,29,31,44
4478,3,33,51
4479,16,20,83
4480,19,13,38
4481,38,21,50
4482,33,14,6
4483,6,22,32
4484,14,21,17
4485,6,7,2
4486,38,16,46
4487,18,20,6
4488,14,9,46
4489,26,7,56
4490,7,27,37
4491,40,28,60
4492,3,20,35
4493,13,8,84
4494,26,32,32
4495,22,13,7
4496,31,26,66
4497,25,18,100
4498,26,11,90
4499,6,17,76
4500,25,25,53
4501,35,17,50
4502,25,20,11
4503,19,21,62
4504,27,21,100
4505,33,10,58
4506,25,15,24
4507,3,16,91
4508,22,11,56
4509,19,26,55
4510,32,7,46
4511,14,6,3
4512,33,14,29
4513,24,1,91
4514,7,16,79
4515,31,9,8
4516,31,12,83
4517,2,14,32
4518,21,4,53
4519,16,26,18
4520,24,6,91
4521,40,33,48
4522,21,15,88
4523,14,17,66
4524,12,1,36
4525,3,17,89
4526,38,20,47
4527,31,33,16
4528,16,30,53
4529,39,24,3
4530,40,30,31
4531,35,5,16
4532,35,31,88
4533,10,26,5
4534,34,3,19
4535,12,17,95
4536,26,3,62
4537,34,13,52
4538,2,10,7
4539,22,21,30
4540,28,24,12
4541,38,14,98
4542,36,33,93
4543,16,34,93
4544,36,5,5
4545,38,19,31
4546,27,11,79
4547,14,7,89
4548,25,1,20
4549,16,15,96
4550,2,31,55
4551,2,18,20
4552,2,8,68
4553,5,12,12
4554,17,22,71
4555,27,34,36
4556,29,29,98
4557,40,23,53
4558,1,25,56
4559,22,33,19
4560,12,32,75
4561,32,34,19
4562,6,28,66
4563,14,33,76
4564,40,10,1
4565,22,20,32
4566,27,31,43
4567,16,31,91
4568,11,28,73
4569,28,12,9
4570,9,2,48
4571,5,8,90
4572,20,16,5
4573,35,11,21
4574,34,5,5
4575,4,31,32
4576,36,32,96
4577,10,9,88
4578,32,24,25
4579,10,2,49
4580,13,9,12
4581,1,2,4
4582,33,10,46
4583,36,34,39
4584,35,32,34
4585,22,13,13
4586,31,3,69
4587,18,5,31
4588,5,30,22
4589,37,23,22
4590,15,9,32
4591,20,15,92
4592,20,15,15
4593,4,20,23
4594,12,4,34
4595,21,7,96
4596,37,12,92
4597,15,7,53
4598,16,5,66
4599,27,7,81
4600,30,7,47
4601,34,24,85
4602,13,25,69
4603,40,32,63
4604,30,11,95
4605,32,8,7
4606,21,33,1
4607,31,3,17
4608,10,24,29
4609,2,33,48
4610,30,10,27
4611,20,10,30
4612,17,26,36
4613,35,31,14
4614,39,26,63
4615,22,9,61
4616,35,16,3
4617,8,9,82
4618,13,26,83
4619,25,7,47
4620,11,18,14
4621,20,18,68
4622,27,6,60
4623,9,30,31
4624,5,15,36
4625,19,22,23
4626,15,26,75
4627,4,16,14
4628,21,14,1
4629,32,22,15
4630,4,34,17
4631,10,9,82
4632,1,2,80
4633,1,22,90
4634,10,15,6
4635,20,29,18
4636,34,32,64
4637,22,20,92
4638,14,34,97
4639,10,6,97
4640,30,8,69
4641,36,27,11
4642,2,24,63
4643,22,21,20
4644,37,15,71
4645,3,26,87
4646,27,4,22
4647,27,31,5
4648,2,12,30
4649,33,27,47
4650,11,10,64
4651,16,30,79
4652,32,21,54
4653,19,30,62
4654,36,3,31
4655,10,2,5
4656,5,7,50
4657,19,9,96
4658,10,6,86
4659,7,28,43
4660,13,26,73
4661,16,3,24
4662,3,21,60
4663,34,17,30
4664,36,21,25
4665,5,10,43
4666,35,9,63
4667,31,12,38
4668,32,12,26
4669,11,2,18
4670,38,5,29
4671,12,8,67
4672,12,24,59
4673,8,29,76
4674,25,12,97
4675,6,26,10
4676,12,1,13
4677,20,12,56
4678,25,16,43
4679,8,33,10
4680,27,4,31
4681,38,13,8
4682,11,27,33
4683,22,26,26
4684,18,16,83
4685,18,11,6
4686,23,8,53
4687,7,1,33
4688,5,21,72
4689,28,29,50
4690,38,25,21
4691,2,14,87
4692,10,15,36
4693,3,14,18
4694,24,20,49
4695,24,9,90
4696,9,24,97
4697,30,24,47
4698,35,31,66
4699,28,10,78
4700,7,15,31
4701,12,9,37
4702,15,21,77
4703,38,25,8
4704,20,18,100
4705,14,21,50
4706,10,31,30
4707,19,6,57
4708,37,31,1
4709,25,34,29
4710,25,9,50
4711,6,2,42
4712,29,22,48
4713,39,24,16
4714,13,33,81
4715,38,20,14
4716,8,15,22
4717,34,29,52
4718,26,11,46
4719,4,11,62
4720,20,7,72
4721,22,27,31
4722,6,18,51
4723,29,28,2
4724,3,4,63
4725,38,22,47
4726,39,16,91
4727,40,16,67
4728,27,21,7
4729,20,31,16
4730,3,32,7
4731,39,20,82
4732,27,33,27
4733,12,19,100
4734,2,14,39
4735,34,3,16
4736,25,19,90
4737,40,22,65
4738,11,24,8
4739,14,32,81
4740,20,19,77
4741,3,3,12
4742,19,6,14
4743,24,15,44
4744,21,3,57
4745,31,16,33
4746,4,13,14
4747,19,20,54
4748,30,12,75
4749,13,26,95
4750,35,30,14
4751,10,28,30
4752,34,15,5
4753,27,7,2
4754,12,2,55
4755,31,29,76
4756,37,25,38
4757,35,33,15
4758,24,15,42
4759,10,15,80
4760,4,34,76
4761,35,20,29
4762,27,15,74
4763,11,28,15
4764,16,7,100
4765,24,15,68
4766,3,2,66
4767,23,33,3
4768,38,23,96
4769,6,8,99
4770,38,8,76
4771,1,9,24
4772,25,23,86
4773,33,7,48
4774,32,11,50
4775,9,25,4
4776,28,34,93
4777,27,10,5
4778,23,17,79
4779,31,5,47
4780,1,29,64
4781,27,16,1
4782,16,7,35
4783,24,5,50
4784,24,6,86
4785,8,17,92
4786,18,18,29
4787,31,1,18
4788,24,17,57
4789,25,4,57
4790,9,7,20
4791,37,17,47
4792,18,1,57
4793,33,11,99
4794,23,20,82
4795,1,13,63
4796,2,34,27
4797,29,30,55
4798,29,15,46
4799,14,29,12
4800,10,34,61
4801,18,28,90
4802,3,22,91
4803,37,31,90
4804,6,28,81
4805,5,7,49
4806,16,29,47
4807,28,10,8
4808,14,7,53
4809,9,11,10
4810,11,27,34
4811,2,26,2
4812,19,25,32
4813,35,13,91
4814,22,9,34
4815,1,27,9
4816,35,4,62
4817,23,17,24
4818,26,23,89
4819,18,11,23
4820,11,13,9
4821,36,8,69
4822,21,28,88
4823,34,20,71
4824,5,25,82
4825,19,28,13
4826,28,31,80
4827,17,15,67
4828,1,22,97
4829,6,11,91
4830,37,21,15
4831,18,32,29
4832,19,1,23
4833,3,2,67
4834,3,9,54
4835,10,4,38
4836,9,18,20
4837,4,14,12
4838,22,2,90
4839,9,24,96
4840,2,14,35
4841,26,27,77
4842,2,27,8
4843,11,8,43
4844,38,34,72
4845,28,29,93
4846,11,5,69
4847,25,12,55
4848,25,23,76
4849,17,28,86
4850,26,11,39
4851,5,26,44
4852,1,13,23
4853,37,16,8
4854,40,31,62
4855,31,32,36
4856,21,30,57
4857,14,24,14
4858,35,7,60
4859,29,18,65
4860,16,1,50
4861,15,8,6
4862,19,9,20
4863,39,8,100
4864,5,21,54
4865,26,12,4
4866,14,14,37
4867,4,26,82
4868,35,29,20
4869,35,32,22
4870,9,25,94
4871,11,28,96
4872,20,15,17
4873,16,30,36
4874,15,22,6
4875,4,29,9
4876,9,33,3
4877,31,6,39
4878,9,7,29
4879,14,32,74
4880,11,18,27
4881,39,8,97
4882,25,22,61
4883,9,6,58
4884,1,19,10
4885,39,28,97
4886,7,32,31
4887,20,30,71
4888,11,28,9
4889,20,20,5
4890,19,26,82
4891,25,26,95
4892,19,21,22
4893,10,20,41
4894,18,4,39
4895,10,17,90
4896,33,16,13
4897,33,19,73
4898,40,3,32
4899,35,9,6
4900,3,21,6
4901,38,23,13
4902,13,9,50
4903,30,8,65
4904,24,28,6
4905,31,8,11
4906,11,32,14
4907,4,31,45
4908,10,30,86
4909,20,12,68
4910,7,9,82
4911,28,12,96
4912,8,22,45
4913,25,20,32
4914,16,15,46
4915,34,6,89
4916,35,28,86
4917,19,19,72
4918,22,31,94
4919,9,32,22
4920,23,22,30
4921,34,1,72
4922,39,33,39
4923,1,30,61
4924,5,7,100
4925,28,33,26
4926,25,3,72
4927,24,10,24
4928,18,13,24
4929,20,11,36
4930,10,25,51
4931,22,30,34
4932,16,10,43
4933,12,30,34
4934,23,26,43
4935,22,10,2
4936,5,20,80
4937,12,14,29
4938,13,24,69
4939,20,32,86
4940,22,22,62
4941,36,26,31
4942,10,19,71
4943,10,12,59
4944,14,22,8
4945,31,2,23
4946,37,7,58
4947,18,24,3
4948,23,16,14
4949,24,16,7
4950,18,26,4
4951,36,1,11
4952,27,28,54
4953,7,16,66
4954,5,26,43
4955,20,21,4
4956,25,3,55
4957,19,27,69
4958,21,9,2
4959,40,26,44
4960,24,15,47
4961,14,27,67
4962,11,28,58
4963,22,2,83
4964,21,14,3
4965,37,5,88
4966,33,31,80
4967,9,34,99
4968,3,34,15
4969,22,4,63
4970,4,4,51
4971,20,10,30
4972,5,23,35
4973,39,22,82
4974,4,7,89
4975,12,30,32
4976,37,30,90
4977,4,16,67
4978,33,8,62
4979,20,33,17
4980,7,18,89
4981,12,33,88
4982,35,14,26
4983,38,25,54
4984,17,25,53
4985,12,21,79
4986,21,20,72
4987,35,13,11
4988,12,19,53
4989,18,28,35
4990,33,32,76
4991,34,7,88
4992,17,7,85
4993,5,6,53
4994,23,20,31
4995,8,9,28
4996,33,1,66
4997,20,9,65
4998,33,34,33
4999,5,1,61
5000,26,3,64
5001,30,8,76
5002,30,22,22
5003,39,6,55
5004,15,16,98
5005,24,17,5
5006,22,26,9
5007,2,4,56
5008,20,7,91
5009,7,18,9
5010,12,16,5
5011,38,23,53
5012,1,10,85
5013,21,16,46
5014,37,34,47
5015,1,34,53
5016,25,24,71
5017,37,16,72
5018,33,13,61
5019,33,24,51
5020,35,6,62
5021,16,6,56
5022,36,25,24
5023,24,28,35
5024,40,17,73
5025,12,12,27
5026,32,9,7
5027,18,24,89
5028,12,30,62
5029,33,23,6
5030,29,22,82
5031,3,33,58
5032,9,1,1
5033,23,22,26
5034,3,14,49
5035,16,34,69
5036,18,30,26
5037,31,8,59
5038,32,21,1
5039,11,3,89
5040,38,2,20
5041,19,4,6
5042,20,27,31
5043,5,16,7
5044,37,4,73
5045,19,28,8
5046,25,15,44
5047,21,20,61
5048,10,7,18
5049,35,7,58
5050,19,3,60
5051,8,24,50
5052,11,10,17
5053,37,15,26
5054,13,7,24
5055,32,8,64
5056,26,12,87
5057,34,25,65
5058,11,20,20
5059,29,5,8
5060,11,17,23
5061,18,25,31
5062,6,3,63
5063,5,30,24
5064,18,33,30
5065,7,31,63
5066,30,3,33
5067,25,16,60
5068,1,26,45
5069,30,21,42
5070,33,5,29
5071,27,19,53
5072,16,31,96
5073,28,32,68
5074,20,5,11
5075,22,12,98
5076,24,2,56
5077,9,10,26
5078,26,21,42
5079,3,4,50
5080,22,2,6
5081,24,7,64
5082,20,20,24
5083,31,4,37
5084,9,30,13
5085,18,13,42
5086,14,28,57
5087,21,6,47
5088,21,13,78
5089,3,3,80
5090,18,16,46
5091,40,19,44
5092,23,13,55
5093,38,6,61
5094,3,24,30
5095,11,23,100
5096,20,8,57
5097,19,9,85
5098,33,24,75
5099,15,24,36
5100,37,16,93
5101,26,32,100
5102,26,28,39
5103,9,25,61
5104,25,22,67
5105,36,27,70
5106,3,10,1
5107,6,10,93
5108,22,7,85
5109,21,12,12
5110,1,21,64
5111,21,19,90
5112,22,18,37
5113,12,26,68
5114,11,2,28
5115,26,10,21
5116,27,32,24
5117,16,5,89
5118,4,23,96
5119,12,11,63
5120,4,26,49
5121,36,4,61
5122,32,11,100
5123,34,19,71
5124,31,20,81
5125,37,7,18
5126,17,4,58
5127,33,29,89
5128,36,15,89
5129,11,13,78
5130,34,11,34
5131,13,27,81
5132,15,17,31
5133,6,5,62
5134,19,7,64
5135,9,27,91
5136,5,30,54
5137,31,11,85
5138,7,31,44
5139,20,5,79
5140,13,21,2
5141,32,16,83
5142,19,24,87
5143,13,31,88
5144,9,16,6
5145,5,15,57
5146,32,29,97
5147,31,18,36
5148,30,13,61
5149,10,21,45
5150,16,23,42
5151,34,19,12
5152,11,32,89
5153,34,23,80
5154,21,25,54
5155,14,21,100
5156,28,23,74
5157,20,21,22
5158,13,29,26
5159,16,26,1
5160,13,1,70
5161,4,8,63
5162,31,18,14
5163,17,23,70
5164,24,3,76
5165,37,8,4
5166,20,11,97
5167,8,13,72
5168,29,8,23
5169,19,13,82
5170,27,22,61
5171,17,26,52
5172,34,33,51
5173,31,25,17
5174,5,26,68
5175,26,33,87
5176,35,12,2
5177,38,20,93
5178,10,14,6
5179,5,13,49
5180,7,19,47
5181,31,11,79
5182,33,23,6
5183,27,2,13
5184,15,30,33
5185,7,10,69
5186,16,24,9
5187,36,11,92
5188,27,14,24
5189,20,5,1
5190,10,22,28
5191,23,10,26
5192,4,7,23
5193,17,28,15
5194,20,17,56
5195,12,14,45
5196,25,27,6
5197,26,4,25
5198,6,12,76
5199,36,4,68
5200,27,22,45
5201,39,29,34
5202,18,18,78
5203,33,2,40
5204,27,7,92
5205,33,1,24
5206,10,21,23
5207,5,31,4
5208,19,27,13
5209,3,16,7
5210,39,22,63
5211,30,15,8
5212,17,14,46
5213,30,4,15
5214,8,7,41
5215,5,22,25
5216,6,7,27
5217,16,23,48
5218,15,7,24
5219,6,29,47
5220,40,11,85
5221,17,28,78
5222,31,22,54
5223,3,24,92
5224,12,12,74
5225,30,11,55
5226,19,25,7
5227,30,6,55
5228,22,32,31
5229,25,15,38
5230,28,22,17
5231,1,28,100
5232,38,21,97
5233,25,29,49
5234,40,16,13
5235,20,18,47
5236,13,29,5
5237,33,25,33
5238,33,6,3
5239,32,23,82
5240,16,10,98
5241,19,23,26
5242,12,12,88
5243,21,1,10
5244,28,8,90
5245,17,2,74
5246,26,16,2
5247,13,10,61
5248,18,20,48
5249,29,34,75
5250,28,11,46
5251,27,5,54
5252,39,34,20
5253,9,4,60
5254,27,6,64
5255,14,13,46
5256,17,27,11
5257,39,1,32
5258,7,6,90
5259,34,24,81
5260,16,31,49
5261,27,4,46
5262,5,29,56
5263,4,2,88
5264,28,26,45
5265,2,9,10
5266,9,9,65
5267,22,12,87
5268,30,3,47
5269,12,34,55
5270,1,4,53
5271,1,10,31
5272,11,7,66
5273,34,6,75
5274,12,31,17
5275,23,8,75
5276,33,17,41
5277,36,17,34
5278,21,32,92
5279,29,8,37
5280,6,8,65
5281,21,7,80
5282,6,29,76
5283,29,28,31
5284,7,12,5
5285,17,27,41
5286,29,4,83
5287,28,27,81
5288,17,11,86
5289,34,11,79
5290,27,27,30
5291,12,23,94
5292,26,14,38
5293,28,32,45
5294,37,24,68
5295,31,13,50
5296,37,20,48
5297,2,21,43
5298,33,13,15
5299,40,25,55
5300,40,20,31
5301,23,21,18
5302,35,29,5
5303,31,17,95
5304,29,21,26
5305,22,4,31
5306,26,24,18
5307,24,27,93
5308,34,10,91
5309,14,12,40
5310,24,22,69
5311,3,18,93
5312,23,34,79
5313,34,25,2
5314,30,16,91
5315,37,5,31
5316,34,32,24
5317,22,32,51
5318,18,12,91
5319,4,9,82
